asin,name,category,amazon_price,buy_target_incl,net_at_target,margin_pct,manufacturer,brand,monthly_sales,rival_sellers,sales_rank,size,amazon_oos,maker_tel,maker_email,maker_url,scale_flag,criteria_ok,note,amazon_url
B07PPRRWBJ,ペット用 シャワー ヘッド シリコン ブラシ（犬猫兼用）,pet,3199.0,1379,800,25.0,PETHROOM,PETHROOM,48,2,57511,small,本体なし,,,,中小候補,True,要連絡先確認,https://www.amazon.co.jp/dp/B07PPRRWBJ
B0GY7L7RGQ,【自動給水・600ml大容量】ケージ用ペット水飲み器 うさぎ 小動物 給水器 犬猫 ペットボトル 取り外し可 防漏れ設計,pet,1575.0,161,394,25.0,Pixuye,PIXUYE,48,2,57449,standard_1,本体なし,,,,中小候補,True,要連絡先確認,https://www.amazon.co.jp/dp/B0GY7L7RGQ
B0865WXFR9,アースペットTK 足ふきウェットタオル ペット用 無香料 50枚入×3個 (まとめ買い),pet,1600.0,46,400,25.0,アース・ペット,アース・ペット,51,7,51485,standard_2,本体なし,,,,中小候補,True,要連絡先確認,https://www.amazon.co.jp/dp/B0865WXFR9
B0F25DH2HJ,うさぎ 餌入れ チモシー入れ 牧草入れ ペレット入れ かじり木 木製 牧草フィーダー,pet,2299.0,595,575,25.0,Activeridge,Acitive 心,48,2,57407,standard_1,本体なし,,,,中小候補,True,要連絡先確認,https://www.amazon.co.jp/dp/B0F25DH2HJ
B07CGKGR1D,クリロン化成 うんちが臭わない袋 BOS ネコ用 箱型 S 200枚入3箱セット,pet,6658.0,3081,1664,25.0,,うんちが臭わない袋BOS,51,5,51498,standard_2,本体なし,,,,中小候補,True,要連絡先確認,https://www.amazon.co.jp/dp/B07CGKGR1D
B082NHNF4N,犬用 訓練バッグ 犬のトレーニングバッグ 多機能訓練ポケット 犬のウエストバッグ 犬用 ウエストポーチ お菓子 小物入れ,pet,1947.0,628,487,25.0,Qiilu.,Qiilu.,51,2,51500,small,本体なし,,,,中小候補,True,要連絡先確認,https://www.amazon.co.jp/dp/B082NHNF4N
B0BXCVN7SV,アイシア おさかな生活 猫 180g キャットフード 7種類×4 計28個アソート 食べ比べセット Soicouluer,pet,10070.0,5258,2518,25.0,アイシア,ノーブランド品,47,2,58074,standard_1,本体なし,0120-712-122,https://www.aixia.jp/support/contact/form/,https://www.aixia.jp/,中小候補,True,要連絡先確認,https://www.amazon.co.jp/dp/B0BXCVN7SV
B07SNS78MY,Delokey 鳥ブロック結び目 - 19.7インチ マルチカラー 天然木オウム 噛むおもちゃ コンゴウインコカトゥーや,pet,1717.0,246,429,25.0,Deloky,Deloky,80,11,22396,standard_1,本体なし,,,,中小候補,True,要連絡先確認,https://www.amazon.co.jp/dp/B07SNS78MY
B007GRXNJ0,クプレラ クラシック セミベジタリアン・ドッグ 9.08kg,pet,22464.0,12191,5616,25.0,LINNA商会,クプレラ,51,8,51520,large_2,本体なし,,,,中小候補,True,要連絡先確認,https://www.amazon.co.jp/dp/B007GRXNJ0
B0882R7VPS,ペットリード 犬 中大型犬 2.1m 編みこみデザイン 軽量 散歩 お出かけ ランニング キャンプ 旅行 適用 可愛がる,pet,2159.0,755,540,25.0,Zerodis.,Zerodis,48,2,57755,small,本体なし,,,,中小候補,True,要連絡先確認,https://www.amazon.co.jp/dp/B0882R7VPS
B0GXRP4HRH,ドクターズケア 猫用ストルバイトケア スターター 1.5kg,pet,10564.0,5424,2641,25.0,ペットライン株式会社,Dr.'s care,81,2,22370,standard_2,本体なし,,,,中小候補,True,要連絡先確認,https://www.amazon.co.jp/dp/B0GXRP4HRH
B01CN5HIZE,ネオ・ルーライフ ネオ砂 ブルー 猫砂 12L 単品,pet,1628.0,0,407,25.0,コーチョー,ネオ･ルーライフ,51,7,51546,large_1,本体なし,,,,中小候補,False,要連絡先確認,https://www.amazon.co.jp/dp/B01CN5HIZE
B0CB5NTZMQ,（まとめ買い）ペットライン JPスタイル和の究み 小粒 11歳から 1.8kg(300g×6) 犬用フード 【×3】,pet,10000.0,4713,2500,25.0,ペットライン,Petline,51,4,51555,large_2,本体なし,,,,中小候補,True,要連絡先確認,https://www.amazon.co.jp/dp/B0CB5NTZMQ
B07FJLJ4CX,（まとめ買い）日本ペットフード ビタワン君の俺のビーフジャーキー 幅広仕上げ 100g 犬用おやつ 【×15】,pet,4880.0,2014,1220,25.0,日本ペットフード,日本ペットフード,51,5,51556,standard_2,本体なし,,,,中小候補,True,要連絡先確認,https://www.amazon.co.jp/dp/B07FJLJ4CX
B07B127XW3,国産 健康缶パウチ エネルギー補給 ささみペースト 40g×12コ,pet,1950.0,386,488,25.0,アイシア,Aixia,67,10,30943,standard_1,本体なし,0120-712-122,https://www.aixia.jp/support/contact/form/,https://www.aixia.jp/,中小候補,True,要連絡先確認,https://www.amazon.co.jp/dp/B07B127XW3
B0DRFF6CCG,オーディオファン 水槽ろ過綿 ろ過ウールマット フィルター ろ過材 マット 金魚飼育 高密度 ろ過能力が良い 使い易い ,pet,1619.0,187,405,25.0,オーディオファン,オーディオファン,51,2,51572,standard_1,本体なし,,,,中小候補,True,要連絡先確認,https://www.amazon.co.jp/dp/B0DRFF6CCG
B06XSYZW6C,ペティオ (Petio) メリカジ スターハーネス オレンジ 大型犬用 L サイズ,pet,1570.0,402,392,25.0,ペティオ(Petio),ペティオ (Petio),51,2,51581,small,本体なし,,,,中小候補,True,要連絡先確認,https://www.amazon.co.jp/dp/B06XSYZW6C
B0D1QVR7QY,猫 水飲み器ステンレス製 3.2L大容量 自動給水器 23dB静音 蛇口式設計 4重濾過 静音 循環式 給水器 ペット用,pet,3628.0,1393,907,25.0,SAMNISOO,SAMNISOO,51,2,51582,standard_1,本体なし,,,,中小候補,True,要連絡先確認,https://www.amazon.co.jp/dp/B0D1QVR7QY
B0FNY62X12,にんじん畑 犬 おもちゃ にんじん収穫隊 ノーズワークマット 知育玩具 ペット用品 犬用品 噛む おもちゃ 運動不足 ス,pet,2799.0,895,700,25.0,Namoobao,Namoobao,51,2,51589,standard_1,本体なし,,,,中小候補,True,要連絡先確認,https://www.amazon.co.jp/dp/B0FNY62X12
B0B975PW4J,Jiza 鳥かご 鳥ケージ バード 大型 豪華 大きい 複数飼い キャスター付き インコ オウムケージ オカメ セキセイ,pet,12800.0,6393,3200,25.0,Jiza,Jiza,51,2,51598,large_2,本体なし,,,,中小候補,True,要連絡先確認,https://www.amazon.co.jp/dp/B0B975PW4J
B0B48SJ62D,（まとめ買い）ペティオ ミルくん やわらかハートスティック 60g 犬用おやつ 【×10】,pet,4401.0,1857,1100,25.0,ペティオ,ペティオ (Petio),51,12,51608,standard_1,本体なし,,,,中小候補,True,要連絡先確認,https://www.amazon.co.jp/dp/B0B48SJ62D
B06XXTK3KJ,EZYDOG(イージードッグ) [正規代理店品] ルカリードライト ブラック 小・中型犬用 170cm,pet,4620.0,1988,1155,25.0,新東亜交易,EzyDog,67,4,30907,standard_1,本体なし,,https://www.shintoa.co.jp/contact/,https://ezydog.jp/,中小候補,True,要連絡先確認,https://www.amazon.co.jp/dp/B06XXTK3KJ
B06XXTDLB9,EZYDOG(イージードッグ) [正規代理店品] ルカリードライト オレンジ 小・中型犬用 170cm,pet,4615.0,1985,1154,25.0,新東亜交易,EzyDog,51,4,51613,standard_1,本体なし,,https://www.shintoa.co.jp/contact/,https://ezydog.jp/,中小候補,True,要連絡先確認,https://www.amazon.co.jp/dp/B06XXTDLB9
B06XY4Q2XG,EZYDOG(イージードッグ) [正規代理店品] ルカリードライト パープル 小・中型犬用 170cm,pet,4620.0,2232,1155,25.0,新東亜交易,EzyDog,51,4,51613,small,本体なし,,https://www.shintoa.co.jp/contact/,https://ezydog.jp/,中小候補,True,要連絡先確認,https://www.amazon.co.jp/dp/B06XY4Q2XG
B06XXZYSG8,EZYDOG(イージードッグ) [正規代理店品] ルカリードライト レッド 小・中型犬用 170cm,pet,4620.0,1988,1155,25.0,新東亜交易,EzyDog,51,4,51613,standard_1,本体なし,,https://www.shintoa.co.jp/contact/,https://ezydog.jp/,中小候補,True,要連絡先確認,https://www.amazon.co.jp/dp/B06XXZYSG8
B0F53RLYP6,Lekereise トップ拡張ペットキャリア - TSA航空会社承認ソフトサイドアンダーシート最大12ポンドトラベルキャ,pet,12247.0,6434,3062,25.0,Lekereise,Lekereise,51,4,51620,standard_2,本体なし,,,,中小候補,True,要連絡先確認,https://www.amazon.co.jp/dp/B0F53RLYP6
B0F7LQPH5Q,Toileum 水槽用魚の隠れ家 エビの隠れ家 水槽トンネル 魚 エビの洞窟 隠しシェルター ブラック スタイル E,pet,1999.0,659,500,25.0,N/C,Toileum,48,2,57662,small,本体なし,,,,中小候補,True,要連絡先確認,https://www.amazon.co.jp/dp/B0F7LQPH5Q
B06XKBXRDL,プレイアーデン ドッグフード プリンツ 1キログラム (x 1),pet,2910.0,832,728,25.0,プレイアーデン,Kidstinct,68,9,30526,standard_2,本体なし,,,,中小候補,True,要連絡先確認,https://www.amazon.co.jp/dp/B06XKBXRDL
B0F9L9JRMZ,フォルツァ10(Forza10) ドッグフード デルモアクティブ ミニ 1.5kg,pet,5170.0,2188,1292,25.0,トリッコインターナショナル,Forza10,51,12,51637,standard_2,本体なし,,,,中小候補,True,要連絡先確認,https://www.amazon.co.jp/dp/B0F9L9JRMZ
B09QGPDP9Q,[RafiCaro] リード 幅広 犬 牛革 ツートンカラー おしゃれ かわいい 小型 中型 本革 平織り 軽い Dカン,pet,3680.0,1668,920,25.0,RafiCaro,RafiCaro,51,2,51643,small,本体なし,,,,中小候補,True,要連絡先確認,https://www.amazon.co.jp/dp/B09QGPDP9Q
B0H3NSL8SP,HYTARSEIDO ポータブルケージ ペットケージ 折りたたみ 車載ペットサークル 出産ケージ 通気性メッシュ、水洗い,pet,2880.0,944,720,25.0,HYTARSEIDO,HYTARSEIDO,48,2,57464,standard_1,本体なし,,,,中小候補,True,要連絡先確認,https://www.amazon.co.jp/dp/B0H3NSL8SP
B0DRKYDBKH,OUNONA 水槽マット 下敷き 滑り止め クッション 厚さ6mm 耐衝撃 耐震 底面保護パッド 断熱 吸音 防水 厚手,pet,1759.0,271,440,25.0,OUNONA,OUNONA,47,2,57996,standard_1,本体なし,,,,中小候補,True,要連絡先確認,https://www.amazon.co.jp/dp/B0DRKYDBKH
B09JW5BL76,人気 猫 ハウス 犬 家 ペット ハウス 暖かい ふわふわ 洗える 家のタイプ 猫 ベッド 犬 ベッド 子猫と子犬のため,pet,2953.0,988,738,25.0,XLNB,XLNB,51,2,51660,standard_1,本体なし,,,,中小候補,True,要連絡先確認,https://www.amazon.co.jp/dp/B09JW5BL76
B07F3M29Q2,キョーリン ひかりクレスト タートル 250g(パック) 爬虫類 餌 カメ エサ 水棲ガメ用 6袋入り,pet,5198.0,2205,1300,25.0,キョーリン,キョーリン,51,2,51663,standard_2,本体なし,,,,中小候補,True,要連絡先確認,https://www.amazon.co.jp/dp/B07F3M29Q2
B085XS3X8H,銀のスプーン パウチ まぐろ 60g×16コ,pet,2190.0,400,548,25.0,ユニチャーム,unicharm,51,15,51679,standard_2,本体なし,0120-573-001,https://www.unicharm.co.jp/ja/contact-us.html,https://www.unicharm.co.jp/,中小候補,True,要連絡先確認,https://www.amazon.co.jp/dp/B085XS3X8H
B0DP98V33B,KUMORIJP ペット マット ケージ用 紐付き ペットベッド 落ちない 四隅紐付き ボア あったか 柔らかい かわい,pet,2299.0,595,575,25.0,KUMORIJP,KUMORIJP,51,2,51684,standard_1,本体なし,,,,中小候補,True,要連絡先確認,https://www.amazon.co.jp/dp/B0DP98V33B
B0DP98GC1W,KUMORIJP ペット マット ケージ用 紐付き ペットベッド 落ちない 四隅紐付き ボア あったか 柔らかい かわい,pet,2699.0,835,675,25.0,KUMORIJP,KUMORIJP,51,2,51684,standard_1,本体なし,,,,中小候補,True,要連絡先確認,https://www.amazon.co.jp/dp/B0DP98GC1W
B00UF49V9W,（水草）★育成済★ ウィローモス 流木 ミニサイズ（８ｃｍ以下）（水中葉）（無農薬）（１本）,pet,1500.0,116,375,25.0,株式会社チャーム,charm(チャーム),51,3,51688,standard_1,本体なし,,,,中小候補,True,要連絡先確認,https://www.amazon.co.jp/dp/B00UF49V9W
B00DFXZ34C,【首輪処】 犬用首輪 さくら柄 キラキラ輝くゴールドのラメがお散歩中も目をひく おしゃれな和柄 京都直送のちりめん生地使,pet,1980.0,648,495,25.0,株式会社グッド,首輪処,37,2,91481,small,本体なし,,,,中小候補,True,要連絡先確認,https://www.amazon.co.jp/dp/B00DFXZ34C
B0DXPMPP7P,【動物用医薬品】現代製薬 ピペラックスシロップ 50ml 犬猫用 液体虫下し (50ml×3個セット),pet,2580.0,764,645,25.0,現代製薬,現代製薬,47,2,57981,standard_1,本体なし,,,,中小候補,True,要連絡先確認,https://www.amazon.co.jp/dp/B0DXPMPP7P
B00BWJJG4O,カミハタ Rio+200 (60Hz),pet,2890.0,950,722,25.0,カミハタ,カミハタ,44,6,65993,standard_1,本体なし,,,,中小候補,True,要連絡先確認,https://www.amazon.co.jp/dp/B00BWJJG4O
B009WP2EWG,レイシー マグネットポンプ RMD-201,pet,26000.0,14517,6500,25.0,イワキ,レイシー,51,2,51706,large_1,本体なし,,,,中小候補,True,要連絡先確認,https://www.amazon.co.jp/dp/B009WP2EWG
B08LGKPRYC,レインボー お月さまのハンモック フェレット,pet,2626.0,1036,656,25.0,レインボー,レインボー,48,6,57872,small,本体なし,,,,中小候補,True,要連絡先確認,https://www.amazon.co.jp/dp/B08LGKPRYC
B0FRWZ6D2R,フェレットフード ジャパンフェレミアム グルメ 900g✕2袋まとめ買い 国産 グルテンフリー エヌ・シー 大容量 オー,pet,8580.0,4234,2145,25.0,株式会社エヌ・シー,株式会社エヌ・シー,47,2,58066,standard_2,本体なし,,,,中小候補,True,要連絡先確認,https://www.amazon.co.jp/dp/B0FRWZ6D2R
B076MLX62T,マルカン ＣＡＳＡ セレクトケージ Ｈｉｇｈ４０（４０×５０×６２ｃｍ） デグー リス フクロモモンガ 沖縄別途送料,pet,12000.0,5913,3000,25.0,マルカン,マルカン,47,5,58059,large_2,本体なし,,,,中小候補,True,要連絡先確認,https://www.amazon.co.jp/dp/B076MLX62T
B00CPPOBZS,帝塚山ハウンドカム 犬 サプリメント エンザイム 100g 国産 無添加 青パパイヤ チーズ 味 消化器 の 健康維持 ,pet,3775.0,1725,944,25.0,帝塚山ハウンドカム,帝塚山ハウンドカム,51,2,51720,small,本体なし,,,,中小候補,True,要連絡先確認,https://www.amazon.co.jp/dp/B00CPPOBZS
B0CF5FFWD7,ドギーマン 遠赤外線炭パワー 超暖もこほわマット M スター,pet,1930.0,374,482,25.0,ドギーマンハヤシ,ドギーマン,59,3,39063,standard_1,本体なし,0120-086-192,https://www.doggyman.com/inquiry/,https://www.doggyman.com/,中小候補,True,要連絡先確認,https://www.amazon.co.jp/dp/B0CF5FFWD7
B06XG8RGNT,ナチュラルハーベストクリルオイル180粒,pet,6490.0,3354,1622,25.0,ナチュラルハーベスト,ナチュラルハーベスト,51,10,51727,small,本体なし,,,,中小候補,True,要連絡先確認,https://www.amazon.co.jp/dp/B06XG8RGNT
B06XGTQGB5,ドギーマン ホームバーバー エキスパートスタイル コンパクト,pet,3549.0,1345,887,25.0,ドギーマン,ドギーマン,68,6,30656,standard_1,本体なし,0120-086-192,https://www.doggyman.com/inquiry/,https://www.doggyman.com/,中小候補,True,要連絡先確認,https://www.amazon.co.jp/dp/B06XGTQGB5
B0D6B15372,屋外 防水led蛍光灯 40W形 昼光色6000K 18W 高輝度2600LM AC85-265V 長さ1.2M 1.5,pet,14345.0,7320,3586,25.0,まごころ e-ショップ,Cesa,47,2,58072,large_2,本体なし,,,,中小候補,True,要連絡先確認,https://www.amazon.co.jp/dp/B0D6B15372
B0D69Y56GF,屋外 防水led蛍光灯 40W形 昼光色6000K 18W 高輝度2600LM AC85-265V 長さ1.2M 1.5,pet,4980.0,2074,1245,25.0,まごころ e-ショップ,Cesa,47,2,58072,standard_2,本体なし,,,,中小候補,True,要連絡先確認,https://www.amazon.co.jp/dp/B0D69Y56GF
B07NQ5PQYT,インスタントオーシャン ２００L用 ７Kg 人工海水,pet,4980.0,1701,1245,25.0,Aquarium Systems,インスタント　オーシャン,48,3,57924,large_2,本体なし,,,,中小候補,True,要連絡先確認,https://www.amazon.co.jp/dp/B07NQ5PQYT
B0G7C5RC14,外猫ハウス 発泡スチロール 屋外 猫ハウス 防水 防風 防寒 組立簡単 雨風 雪 みぞれよけ 日よけ 野良猫 放浪犬 秋,pet,1999.0,659,500,25.0,Generic,Generic,51,2,51757,small,本体なし,,,,中小候補,True,要連絡先確認,https://www.amazon.co.jp/dp/B0G7C5RC14
B016M3I2YE,ボンビアルコン FirstMate ファーストメイト FM キャット チキン ウィズ ブルーベリー 1.8kg,pet,6380.0,2914,1595,25.0,Firstmate Pet Foods,FirstMate,51,11,51768,standard_2,本体なし,,,,中小候補,True,要連絡先確認,https://www.amazon.co.jp/dp/B016M3I2YE
B00XVP17K8,レイシー ユニオン継手セット16A,pet,3580.0,1608,895,25.0,イワキ,レイシー,47,4,58149,small,本体なし,,,,中小候補,True,要連絡先確認,https://www.amazon.co.jp/dp/B00XVP17K8
B0FJDW8VTY,MimoriHive ペット仏具 メモリアル おりん 真鍮 火山岩 手元供養 仏壇 ミニ仏具 リラックス ペット用品 犬,pet,1990.0,410,498,25.0,MimoriHive,MimoriHive,67,2,30990,standard_1,本体なし,,,,中小候補,True,要連絡先確認,https://www.amazon.co.jp/dp/B0FJDW8VTY
B0H1S9VLSS,ジェラートピケ CAT&DOG サマーモチーフ柄 Coolingネックリング(BU-ブルー、Free),pet,5270.0,2378,1318,25.0,PAGG262588,gelato pique(ジェラート ピケ),67,2,31136,standard_1,本体なし,,,,中小候補,True,要連絡先確認,https://www.amazon.co.jp/dp/B0H1S9VLSS
B0DXN868C1,【お試し 50枚×1】【薄型 トイレシート・ワイドサイズ】ペットシーツ・デオドライ 50枚 × 1袋 45×60cm 携,pet,2156.0,510,539,25.0,ATSU.Trading,ノーブランド品,44,2,66341,standard_1,本体なし,,,,中小候補,True,要連絡先確認,https://www.amazon.co.jp/dp/B0DXN868C1
B001C4NYPQ,コモライフ キンペックスインターナショナル アロエ&カモミール イヤークリーナー 250ml,pet,2335.0,617,584,25.0,コモライフ,コモライフ,48,6,56589,standard_1,本体なし,,,,中小候補,True,要連絡先確認,https://www.amazon.co.jp/dp/B001C4NYPQ
B004HC63IA,SUDO(スドー) スターペット ハードマット S-5230,pet,3980.0,1604,995,25.0,スドー,SUDO(スドー),51,5,51836,standard_1,本体なし,,,,中小候補,True,要連絡先確認,https://www.amazon.co.jp/dp/B004HC63IA
B005KNPA98,男の子用おしっこオムツ SSサイズ 超小~小型犬 20枚,pet,1880.0,344,470,25.0,ユニチャーム,男の子用おしっこオムツ,48,2,57899,standard_1,本体なし,0120-573-001,https://www.unicharm.co.jp/ja/contact-us.html,https://www.unicharm.co.jp/,中小候補,True,要連絡先確認,https://www.amazon.co.jp/dp/B005KNPA98
