カテゴリ,社名,名簿,会員種別,名簿URL,区分,外資の日本法人,大手（既知リスト）,従業員数（gBizINFO）,商社語を含む社名,取扱品目（名簿記載）,EC直販の有無
スポーツ＆アウトドア,ナガセケンコー㈱,日本スポーツ用品工業協会（JASPO）,会員（メーカー・卸・小売混在）,https://jaspo.org/member-list/,メーカー候補（JASPOは卸・小売を含む・未分類）,,,,,,未調査
スポーツ＆アウトドア,㈱ナカモリ,日本スポーツ用品工業協会（JASPO）,会員（メーカー・卸・小売混在）,https://jaspo.org/member-list/,メーカー候補（JASPOは卸・小売を含む・未分類）,,,,,,未調査
スポーツ＆アウトドア,㈱ニシ・スポーツ,日本スポーツ用品工業協会（JASPO）,会員（メーカー・卸・小売混在）,https://jaspo.org/member-list/,メーカー候補（JASPOは卸・小売を含む・未分類）,,,,,,未調査
スポーツ＆アウトドア,日本シャフト㈱,日本スポーツ用品工業協会（JASPO）,会員（メーカー・卸・小売混在）,https://jaspo.org/member-list/,メーカー候補（JASPOは卸・小売を含む・未分類）,,,,,,未調査
スポーツ＆アウトドア,日本スキー産業振興協会,日本スポーツ用品工業協会（JASPO）,会員（メーカー・卸・小売混在）,https://jaspo.org/member-list/,団体（メーカーでない）,,,,,,未調査
スポーツ＆アウトドア,日本スノーボード産業振興会,日本スポーツ用品工業協会（JASPO）,会員（メーカー・卸・小売混在）,https://jaspo.org/member-list/,メーカー候補（JASPOは卸・小売を含む・未分類）,,,,,,未調査
スポーツ＆アウトドア,日本卓球㈱,日本スポーツ用品工業協会（JASPO）,会員（メーカー・卸・小売混在）,https://jaspo.org/member-list/,メーカー候補（JASPOは卸・小売を含む・未分類）,,,,,,未調査
スポーツ＆アウトドア,㈱ニューバランスジャパン,日本スポーツ用品工業協会（JASPO）,会員（メーカー・卸・小売混在）,https://jaspo.org/member-list/,メーカー候補（JASPOは卸・小売を含む・未分類）,はい,はい,,,,未調査
スポーツ＆アウトドア,㈱白惣,日本スポーツ用品工業協会（JASPO）,会員（メーカー・卸・小売混在）,https://jaspo.org/member-list/,メーカー候補（JASPOは卸・小売を含む・未分類）,,,,,,未調査
スポーツ＆アウトドア,秦運動具工業㈱,日本スポーツ用品工業協会（JASPO）,会員（メーカー・卸・小売混在）,https://jaspo.org/member-list/,メーカー候補（JASPOは卸・小売を含む・未分類）,,,,,,未調査
スポーツ＆アウトドア,㈲ピーティー,日本スポーツ用品工業協会（JASPO）,会員（メーカー・卸・小売混在）,https://jaspo.org/member-list/,メーカー候補（JASPOは卸・小売を含む・未分類）,,,,,,未調査
スポーツ＆アウトドア,ヒットユニオン㈱,日本スポーツ用品工業協会（JASPO）,会員（メーカー・卸・小売混在）,https://jaspo.org/member-list/,メーカー候補（JASPOは卸・小売を含む・未分類）,,,,,,未調査
スポーツ＆アウトドア,㈱ヒマラヤ,日本スポーツ用品工業協会（JASPO）,会員（メーカー・卸・小売混在）,https://jaspo.org/member-list/,メーカー候補（JASPOは卸・小売を含む・未分類）,,,,,,未調査
スポーツ＆アウトドア,ヒロウン㈱,日本スポーツ用品工業協会（JASPO）,会員（メーカー・卸・小売混在）,https://jaspo.org/member-list/,メーカー候補（JASPOは卸・小売を含む・未分類）,,,,,,未調査
スポーツ＆アウトドア,ファイテン㈱,日本スポーツ用品工業協会（JASPO）,会員（メーカー・卸・小売混在）,https://jaspo.org/member-list/,メーカー候補（JASPOは卸・小売を含む・未分類）,,,,,,未調査
スポーツ＆アウトドア,㈱ファーストフロンティア,日本スポーツ用品工業協会（JASPO）,会員（メーカー・卸・小売混在）,https://jaspo.org/member-list/,メーカー候補（JASPOは卸・小売を含む・未分類）,,,,,,未調査
スポーツ＆アウトドア,㈱feel.,日本スポーツ用品工業協会（JASPO）,会員（メーカー・卸・小売混在）,https://jaspo.org/member-list/,メーカー候補（JASPOは卸・小売を含む・未分類）,,,,,,未調査
スポーツ＆アウトドア,藤井金属化工㈱,日本スポーツ用品工業協会（JASPO）,会員（メーカー・卸・小売混在）,https://jaspo.org/member-list/,メーカー候補（JASPOは卸・小売を含む・未分類）,,,,,,未調査
スポーツ＆アウトドア,㈱舟岡製作所,日本スポーツ用品工業協会（JASPO）,会員（メーカー・卸・小売混在）,https://jaspo.org/member-list/,メーカー候補（JASPOは卸・小売を含む・未分類）,,,,,,未調査
スポーツ＆アウトドア,プーマジャパン㈱,日本スポーツ用品工業協会（JASPO）,会員（メーカー・卸・小売混在）,https://jaspo.org/member-list/,メーカー候補（JASPOは卸・小売を含む・未分類）,はい,,,,,未調査
スポーツ＆アウトドア,㈱フラスコ１００ｃｃ,日本スポーツ用品工業協会（JASPO）,会員（メーカー・卸・小売混在）,https://jaspo.org/member-list/,メーカー候補（JASPOは卸・小売を含む・未分類）,,,,,,未調査
スポーツ＆アウトドア,ブリヂストンスポーツ㈱,日本スポーツ用品工業協会（JASPO）,会員（メーカー・卸・小売混在）,https://jaspo.org/member-list/,メーカー候補（JASPOは卸・小売を含む・未分類）,,はい,363,,,未調査
スポーツ＆アウトドア,㈱ブルーモリス,日本スポーツ用品工業協会（JASPO）,会員（メーカー・卸・小売混在）,https://jaspo.org/member-list/,メーカー候補（JASPOは卸・小売を含む・未分類）,,,,,,未調査
スポーツ＆アウトドア,㈱宝來社,日本スポーツ用品工業協会（JASPO）,会員（メーカー・卸・小売混在）,https://jaspo.org/member-list/,メーカー候補（JASPOは卸・小売を含む・未分類）,,,,,,未調査
スポーツ＆アウトドア,㈱ボルトン,日本スポーツ用品工業協会（JASPO）,会員（メーカー・卸・小売混在）,https://jaspo.org/member-list/,メーカー候補（JASPOは卸・小売を含む・未分類）,,,,,,未調査
スポーツ＆アウトドア,丸和㈱,日本スポーツ用品工業協会（JASPO）,会員（メーカー・卸・小売混在）,https://jaspo.org/member-list/,メーカー候補（JASPOは卸・小売を含む・未分類）,,,,,,未調査
スポーツ＆アウトドア,㈱ミカサ,日本スポーツ用品工業協会（JASPO）,会員（メーカー・卸・小売混在）,https://jaspo.org/member-list/,メーカー候補（JASPOは卸・小売を含む・未分類）,,,,,,未調査
スポーツ＆アウトドア,ミズノ㈱,日本スポーツ用品工業協会（JASPO）,会員（メーカー・卸・小売混在）,https://jaspo.org/member-list/,メーカー候補（JASPOは卸・小売を含む・未分類）,,はい,,,,未調査
スポーツ＆アウトドア,㈲ミセキネット製作所,日本スポーツ用品工業協会（JASPO）,会員（メーカー・卸・小売混在）,https://jaspo.org/member-list/,メーカー候補（JASPOは卸・小売を含む・未分類）,,,,,,未調査
スポーツ＆アウトドア,㈱ミツボシ,日本スポーツ用品工業協会（JASPO）,会員（メーカー・卸・小売混在）,https://jaspo.org/member-list/,メーカー候補（JASPOは卸・小売を含む・未分類）,,,,,,未調査
スポーツ＆アウトドア,㈱メガスポーツ,日本スポーツ用品工業協会（JASPO）,会員（メーカー・卸・小売混在）,https://jaspo.org/member-list/,メーカー候補（JASPOは卸・小売を含む・未分類）,,,,,,未調査
スポーツ＆アウトドア,㈱モルテン,日本スポーツ用品工業協会（JASPO）,会員（メーカー・卸・小売混在）,https://jaspo.org/member-list/,メーカー候補（JASPOは卸・小売を含む・未分類）,,,,,,未調査
スポーツ＆アウトドア,㈱ヤサカ,日本スポーツ用品工業協会（JASPO）,会員（メーカー・卸・小売混在）,https://jaspo.org/member-list/,メーカー候補（JASPOは卸・小売を含む・未分類）,,,,,,未調査
スポーツ＆アウトドア,㈱矢野経済研究所,日本スポーツ用品工業協会（JASPO）,会員（メーカー・卸・小売混在）,https://jaspo.org/member-list/,メーカー候補（JASPOは卸・小売を含む・未分類）,,,,,,未調査
スポーツ＆アウトドア,山本光学㈱,日本スポーツ用品工業協会（JASPO）,会員（メーカー・卸・小売混在）,https://jaspo.org/member-list/,メーカー候補（JASPOは卸・小売を含む・未分類）,,,,,,未調査
スポーツ＆アウトドア,ユナイテッドスポーツブランズジャパン㈱,日本スポーツ用品工業協会（JASPO）,会員（メーカー・卸・小売混在）,https://jaspo.org/member-list/,メーカー候補（JASPOは卸・小売を含む・未分類）,はい,,,,,未調査
スポーツ＆アウトドア,吉田体機工業㈱,日本スポーツ用品工業協会（JASPO）,会員（メーカー・卸・小売混在）,https://jaspo.org/member-list/,メーカー候補（JASPOは卸・小売を含む・未分類）,,,,,,未調査
スポーツ＆アウトドア,ヨネックス㈱,日本スポーツ用品工業協会（JASPO）,会員（メーカー・卸・小売混在）,https://jaspo.org/member-list/,メーカー候補（JASPOは卸・小売を含む・未分類）,,はい,,,,未調査
スポーツ＆アウトドア,㈱Riche(リシュ),日本スポーツ用品工業協会（JASPO）,会員（メーカー・卸・小売混在）,https://jaspo.org/member-list/,メーカー候補（JASPOは卸・小売を含む・未分類）,,,,,,未調査
スポーツ＆アウトドア,㈱ルーセント,日本スポーツ用品工業協会（JASPO）,会員（メーカー・卸・小売混在）,https://jaspo.org/member-list/,メーカー候補（JASPOは卸・小売を含む・未分類）,,,,,,未調査
スポーツ＆アウトドア,㈱レクザム,日本スポーツ用品工業協会（JASPO）,会員（メーカー・卸・小売混在）,https://jaspo.org/member-list/,メーカー候補（JASPOは卸・小売を含む・未分類）,,,,,,未調査
スポーツ＆アウトドア,レワード㈱,日本スポーツ用品工業協会（JASPO）,会員（メーカー・卸・小売混在）,https://jaspo.org/member-list/,メーカー候補（JASPOは卸・小売を含む・未分類）,,,,,,未調査
スポーツ＆アウトドア,ローリングスジャパン合同会社,日本スポーツ用品工業協会（JASPO）,会員（メーカー・卸・小売混在）,https://jaspo.org/member-list/,メーカー候補（JASPOは卸・小売を含む・未分類）,はい,,,,,未調査
スポーツ＆アウトドア,(株)R・H,日本釣用品工業会,正会員,https://www.jaftma.or.jp/about/member_list/,メーカー候補,,,,,釣関連用品,未調査
スポーツ＆アウトドア,青森宝栄工業(株),日本釣用品工業会,正会員,https://www.jaftma.or.jp/about/member_list/,メーカー候補,,,,,製造業・ルアー,未調査
スポーツ＆アウトドア,(株)アピア,日本釣用品工業会,正会員,https://www.jaftma.or.jp/about/member_list/,メーカー候補,,,,,釣竿・ルアー,未調査
スポーツ＆アウトドア,(株)アムズデザイン,日本釣用品工業会,正会員,https://www.jaftma.or.jp/about/member_list/,メーカー候補,,,,,釣竿・ルアー,未調査
スポーツ＆アウトドア,(有)アリゲーター技研,日本釣用品工業会,正会員,https://www.jaftma.or.jp/about/member_list/,メーカー候補,,,,,釣竿・リール・キーパー,未調査
